time	species	protein	transcript	ribo_density
32	protein3	4.7	1.4	2.5333333
32	r0	6.2	0.0	0.0
32	r1	5.7	0.0	0.0
32	rnapol	0.7	0.0	0.0
33	__protein1_rbs	2.4	0.0	0.0
33	__protein2_rbs	2.0	0.0	0.0
33	__protein3_rbs	0.9	0.0	0.0
33	__ribosome	65.1	0.0	0.0
33	__rnase_site_ext	7.5	0.0	0.0
33	p0	0.8	0.0	0.0
33	protein1	61.9	6.3	3.015
33	protein2	28.3	4.6	2.5566667
33	protein3	5.2	1.4	2.4666667
33	r0	6.2	0.0	0.0
33	r1	5.9	0.0	0.0
33	rnapol	0.5	0.0	0.0
34	__protein1_rbs	2.9	0.0	0.0
34	__protein2_rbs	2.0	0.0	0.0
34	__protein3_rbs	0.4	0.0	0.0
34	__ribosome	65.0	0.0	0.0
34	__rnase_site_ext	8.0	0.0	0.0
34	p0	0.8	0.0	0.0
34	protein1	65.7	6.2	2.9424999
34	protein2	30.0	4.7	2.6933333999999998
34	protein3	6.3	1.5	2.2833333
34	r0	6.5	0.0	0.0
34	r1	6.1	0.0	0.0
34	rnapol	0.2	0.0	0.0
35	__protein1_rbs	2.4	0.0	0.0
35	__protein2_rbs	1.3	0.0	0.0
35	__protein3_rbs	0.8	0.0	0.0
35	__ribosome	63.0	0.0	0.0
35	__rnase_site_ext	8.1	0.0	0.0
35	p0	0.8	0.0	0.0
35	protein1	69.1	6.5	2.912738
35	protein2	32.4	5.1	2.7733334
35	protein3	7.1	1.5	2.1333333
35	r0	6.8	0.0	0.0
35	r1	6.2	0.0	0.0
35	rnapol	0.2	0.0	0.0
36	__protein1_rbs	2.4	0.0	0.0
36	__protein2_rbs	2.6	0.0	0.0
36	__protein3_rbs	0.6	0.0	0.0
36	__ribosome	62.2	0.0	0.0
36	__rnase_site_ext	8.3	0.0	0.0
36	p0	0.8	0.0	0.0
36	protein1	72.2	6.7	2.9326587
36	protein2	34.9	5.2	2.64
36	protein3	7.9	1.5	2.3833333
36	r0	6.9	0.0	0.0
36	r1	6.4	0.0	0.0
36	rnapol	0.3	0.0	0.0
37	__protein1_rbs	4.3	0.0	0.0
37	__protein2_rbs	2.0	0.0	0.0
37	__protein3_rbs	0.5	0.0	0.0
37	__ribosome	61.6	0.0	0.0
37	__rnase_site_ext	8.4	0.0	0.0
37	p0	1.0	0.0	0.0
37	protein1	75.7	6.9	2.7236111000000003
37	protein2	36.8	5.2	2.9483333
37	protein3	8.8	1.5	2.4333333
37	r0	7.1	0.0	0.0
37	r1	6.5	0.0	0.0
37	rnapol	0.6	0.0	0.0
38	__protein1_rbs	2.1	0.0	0.0
38	__protein2_rbs	2.1	0.0	0.0
38	__protein3_rbs	0.9	0.0	0.0
38	__ribosome	60.9	0.0	0.0
38	__rnase_site_ext	8.4	0.0	0.0
38	p0	1.0	0.0	0.0
38	protein1	79.8	7.1	2.802301700000001
38	protein2	40.2	5.4	2.7433331999999995
38	protein3	9.5	1.7	2.425
38	r0	7.1	0.0	0.0
38	r1	6.3	0.0	0.0
38	rnapol	0.7	0.0	0.0
39	__protein1_rbs	3.3	0.0	0.0
39	__protein2_rbs	1.9	0.0	0.0
39	__protein3_rbs	0.6	0.0	0.0
39	__ribosome	59.2	0.0	0.0
39	__rnase_site_ext	8.6	0.0	0.0
39	p0	0.7	0.0	0.0
39	protein1	83.3	7.0	2.8630953
39	protein2	42.1	5.3	3.0966667
39	protein3	10.4	1.9	2.6
39	r0	7.0	0.0	0.0
39	r1	6.3	0.0	0.0
39	rnapol	0.7	0.0	0.0
40	__protein1_rbs	2.8	0.0	0.0
40	__protein2_rbs	2.1	0.0	0.0
40	__protein3_rbs	0.7	0.0	0.0
40	__ribosome	58.9	0.0	0.0
40	__rnase_site_ext	8.8	0.0	0.0
40	p0	0.9	0.0	0.0
40	protein1	87.3	7.0	2.8995238999999997
40	protein2	45.4	5.4	2.9414287000000003
40	protein3	11.4	2.0	2.7
40	r0	7.3	0.0	0.0
40	r1	6.4	0.0	0.0
40	rnapol	0.8	0.0	0.0
41	__protein1_rbs	3.3	0.0	0.0
41	__protein2_rbs	2.5	0.0	0.0
41	__protein3_rbs	1.1	0.0	0.0
41	__ribosome	58.9	0.0	0.0
41	__rnase_site_ext	9.1	0.0	0.0
41	p0	0.7	0.0	0.0
41	protein1	90.9	7.3	2.8496429
41	protein2	48.5	5.4	2.9804763000000003
41	protein3	12.3	2.0	2.55
41	r0	7.4	0.0	0.0
41	r1	6.7	0.0	0.0
41	rnapol	0.7	0.0	0.0
42	__protein1_rbs	3.1	0.0	0.0
42	__protein2_rbs	2.6	0.0	0.0
42	__protein3_rbs	0.9	0.0	0.0
42	__ribosome	58.3	0.0	0.0
42	__rnase_site_ext	9.3	0.0	0.0
42	p0	0.9	0.0	0.0
42	protein1	94.6	7.4	2.8757143
42	protein2	51.7	5.4	2.8892857000000003
42	protein3	13.1	2.2	2.6083333
42	r0	7.7	0.0	0.0
42	r1	6.9	0.0	0.0
42	rnapol	0.7	0.0	0.0
43	__protein1_rbs	3.2	0.0	0.0
43	__protein2_rbs	2.0	0.0	0.0
43	__protein3_rbs	1.3	0.0	0.0
43	__ribosome	57.8	0.0	0.0
43	__rnase_site_ext	9.4	0.0	0.0
43	p0	0.8	0.0	0.0
43	protein1	99.3	7.7	2.6982576000000003
43	protein2	54.3	5.5	2.8934525
43	protein3	14.0	2.4	2.3666667
43	r0	7.8	0.0	0.0
43	r1	6.8	0.0	0.0
43	rnapol	0.8	0.0	0.0
44	__protein1_rbs	3.6	0.0	0.0
44	__protein2_rbs	2.8	0.0	0.0
44	__protein3_rbs	0.9	0.0	0.0
44	__ribosome	57.0	0.0	0.0
44	__rnase_site_ext	9.6	0.0	0.0
44	p0	0.8	0.0	0.0
44	protein1	102.5	7.8	2.7971176000000004
44	protein2	57.1	5.6	2.8205952
44	protein3	15.5	2.4	2.4
44	r0	8.0	0.0	0.0
44	r1	6.7	0.0	0.0
44	rnapol	0.8	0.0	0.0
45	__protein1_rbs	4.3	0.0	0.0
45	__protein2_rbs	2.9	0.0	0.0
